Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,2,0,11,11,43,11,0,0,0.18181818181818182,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/EstimatedHistogramReservoir.java,27
teste2,org.apache.cassandra.metrics,HistogramSnapshot,1,0,5,5,19,5,0,0,0.0,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/EstimatedHistogramReservoir.java,71
teste2,org.apache.cassandra.metrics,LatencyMetrics,6,2,7,7,88,10,0,0,0.2857142857142857,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/LatencyMetrics.java,32
teste2,org.apache.cassandra.metrics,BufferPoolMetrics,3,2,2,2,20,2,0,0,1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/BufferPoolMetrics.java,27
teste2,org.apache.cassandra.metrics,MetricNameFactory,0,0,1,0,8,1,0,0,-1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/MetricNameFactory.java,21
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,7,6,7,7,96,13,0,0,0.8571428571428571,3,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ThreadPoolMetrics.java,33
teste2,org.apache.cassandra.metrics,SEPMetrics,7,6,6,6,70,6,0,0,0.8333333333333334,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/SEPMetrics.java,27
teste2,org.apache.cassandra.metrics,HintsServiceMetrics,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/HintsServiceMetrics.java,20
teste2,org.apache.cassandra.metrics,DroppedMessageMetrics,1,1,1,1,13,1,0,0,0.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/DroppedMessageMetrics.java,25
teste2,org.apache.cassandra.metrics,CASClientRequestMetrics,3,3,2,2,17,2,0,0,1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CASClientRequestMetrics.java,27
teste2,org.apache.cassandra.metrics,ClientRequestMetrics,3,3,2,2,17,2,0,0,1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ClientRequestMetrics.java,29
teste2,org.apache.cassandra.metrics,CompactionMetrics,6,5,6,6,58,12,0,0,0.3333333333333333,1,4,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CompactionMetrics.java,35
teste2,org.apache.cassandra.metrics,ClearableHistogram,1,0,2,2,17,2,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ClearableHistogram.java,24
teste2,org.apache.cassandra.metrics,ViewWriteMetrics,3,3,3,3,24,3,0,0,0.6666666666666666,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ViewWriteMetrics.java,27
teste2,org.apache.cassandra.metrics,ReadRepairMetrics,4,3,0,0,9,0,0,0,-1.0,3,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ReadRepairMetrics.java,24
teste2,org.apache.cassandra.metrics,ConnectionMetrics,14,13,11,11,128,11,0,0,0.9090909090909091,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ConnectionMetrics.java,30
teste2,org.apache.cassandra.metrics,ClientMetrics,2,1,3,2,19,3,0,0,1.0,2,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ClientMetrics.java,28
teste2,org.apache.cassandra.metrics,CacheMetrics,9,9,8,5,93,8,0,0,0.25,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CacheMetrics.java,29
teste2,org.apache.cassandra.metrics,StreamingMetrics,7,6,2,2,25,3,0,0,1.0,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/StreamingMetrics.java,29
teste2,org.apache.cassandra.metrics,TableMetrics,68,59,61,44,753,149,0,0,0.6065573770491803,7,5,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/TableMetrics.java,39
teste2,org.apache.cassandra.metrics,GetHistogram,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/TableMetrics.java,164
teste2,org.apache.cassandra.metrics,TableHistogram,2,2,2,1,13,3,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/TableMetrics.java,796
teste2,org.apache.cassandra.metrics,TableTimer,2,2,2,1,13,3,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/TableMetrics.java,815
teste2,org.apache.cassandra.metrics,TableMetricNameFactory,4,0,2,1,23,2,0,0,0.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/TableMetrics.java,834
teste2,org.apache.cassandra.metrics,AllTableMetricNameFactory,1,0,2,2,14,2,0,0,0.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/TableMetrics.java,865
teste2,org.apache.cassandra.metrics,StorageMetrics,5,4,0,0,10,0,0,0,-1.0,9,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/StorageMetrics.java,24
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,17,1,109,65,511,125,0,0,0.3211009174311927,12,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,28
teste2,org.apache.cassandra.metrics,MetricMBean,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,195
teste2,org.apache.cassandra.metrics,AbstractBean,1,0,2,1,9,2,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,200
teste2,org.apache.cassandra.metrics,JmxGaugeMBean,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,217
teste2,org.apache.cassandra.metrics,JmxGauge,1,0,2,1,10,2,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,222
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,0,0,12,0,14,12,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,239
teste2,org.apache.cassandra.metrics,JmxHistogram,1,0,13,12,43,13,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,266
teste2,org.apache.cassandra.metrics,JmxCounterMBean,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,349
teste2,org.apache.cassandra.metrics,JmxCounter,1,0,2,1,10,2,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,354
teste2,org.apache.cassandra.metrics,JmxMeterMBean,0,0,6,0,8,6,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,371
teste2,org.apache.cassandra.metrics,JmxMeter,3,0,8,6,33,8,0,0,0.25,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,386
teste2,org.apache.cassandra.metrics,JmxTimerMBean,0,0,12,0,14,12,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,443
teste2,org.apache.cassandra.metrics,JmxTimer,3,0,13,12,47,13,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,470
teste2,org.apache.cassandra.metrics,MetricName,5,0,20,19,194,30,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,560
teste2,org.apache.cassandra.metrics,HintedHandoffMetrics,6,0,9,9,58,11,0,0,0.4444444444444444,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/HintedHandoffMetrics.java,35
teste2,org.apache.cassandra.metrics,DifferencingCounter,2,0,4,4,19,4,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/HintedHandoffMetrics.java,84
teste2,org.apache.cassandra.metrics,RestorableMeter,13,0,14,13,149,19,0,0,0.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/RestorableMeter.java,28
teste2,org.apache.cassandra.metrics,RestorableEWMA,5,0,5,5,49,6,0,0,0.0,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/RestorableMeter.java,147
teste2,org.apache.cassandra.metrics,DefaultNameFactory,3,1,5,4,36,7,0,0,0.0,1,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/DefaultNameFactory.java,21
teste2,org.apache.cassandra.metrics,CQLMetrics,6,5,5,5,31,5,0,0,0.4,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CQLMetrics.java,27
teste2,org.apache.cassandra.metrics,ThreadPoolMetricNameFactory,3,0,2,1,20,2,0,0,0.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/ThreadPoolMetricNameFactory.java,20
teste2,org.apache.cassandra.metrics,CommitLogMetrics,6,6,5,5,50,5,0,0,0.8,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/CommitLogMetrics.java,28
teste2,org.apache.cassandra.metrics,KeyspaceMetrics,32,29,23,21,296,26,0,0,0.30434782608695654,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java,33
teste2,org.apache.cassandra.metrics,MetricValue,0,0,1,1,11,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java,256
teste2,org.apache.cassandra.metrics,KeyspaceMetricNameFactory,1,0,2,1,15,2,0,0,0.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java,292
teste2,org.apache.cassandra.tracing,ExpiredTraceState,0,0,2,2,8,2,0,0,-1.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tracing/ExpiredTraceState.java,28
teste2,org.apache.cassandra.tracing,TraceState,11,6,19,15,128,26,0,0,0.42105263157894735,3,6,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tracing/TraceState.java,44
teste2,org.apache.cassandra.tracing,Tracing,9,3,24,23,150,36,0,0,0.2916666666666667,49,5,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tracing/Tracing.java,40
teste2,org.apache.cassandra.tracing,TraceKeyspace,5,3,6,1,31,8,0,0,0.3333333333333333,5,6,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tracing/TraceKeyspace.java,33
teste2,org.apache.cassandra.locator,OldNetworkTopologyStrategy,0,0,5,5,55,15,0,0,-1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/OldNetworkTopologyStrategy.java,31
teste2,org.apache.cassandra.locator,GoogleCloudSnitch,7,0,4,3,62,13,0,0,0.5,0,4,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/GoogleCloudSnitch.java,39
teste2,org.apache.cassandra.locator,SimpleStrategy,0,0,5,5,31,9,0,0,-1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/SimpleStrategy.java,32
teste2,org.apache.cassandra.locator,PropertyFileSnitch,5,1,8,6,112,20,0,0,0.625,1,3,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/PropertyFileSnitch.java,39
teste2,org.apache.cassandra.locator,TokenMetadata,18,1,72,57,800,148,0,0,0.2361111111111111,5,5,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/TokenMetadata.java,45
teste2,org.apache.cassandra.locator,Topology,3,0,12,2,97,21,0,0,0.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/TokenMetadata.java,1150
teste2,org.apache.cassandra.locator,IEndpointSnitch,0,0,7,7,33,7,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/IEndpointSnitch.java,24
teste2,org.apache.cassandra.locator,DynamicEndpointSnitchMBean,0,0,8,8,13,8,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/DynamicEndpointSnitchMBean.java,25
teste2,org.apache.cassandra.locator,SeedProvider,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/SeedProvider.java,23
teste2,org.apache.cassandra.locator,SimpleSnitch,0,0,4,4,16,4,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/SimpleSnitch.java,23
teste2,org.apache.cassandra.locator,ILatencySubscriber,0,0,1,1,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/ILatencySubscriber.java,22
teste2,org.apache.cassandra.locator,Ec2Snitch,7,0,4,3,59,14,0,0,0.5,0,4,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/Ec2Snitch.java,39
teste2,org.apache.cassandra.locator,RackInferringSnitch,0,0,2,2,11,2,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/RackInferringSnitch.java,22
teste2,org.apache.cassandra.locator,EndpointSnitchInfoMBean,0,0,3,3,22,3,0,0,-1.0,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/EndpointSnitchInfoMBean.java,22
teste2,org.apache.cassandra.locator,AbstractEndpointSnitch,0,0,7,6,40,9,0,0,-1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/AbstractEndpointSnitch.java,25
teste2,org.apache.cassandra.locator,CloudstackSnitch,8,0,6,3,104,21,0,0,0.6666666666666666,0,5,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/CloudstackSnitch.java,46
teste2,org.apache.cassandra.locator,SnitchProperties,3,1,2,2,29,3,0,0,0.0,2,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/SnitchProperties.java,28
teste2,org.apache.cassandra.locator,EndpointSnitchInfo,0,0,4,4,20,4,0,0,-1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/EndpointSnitchInfo.java,29
teste2,org.apache.cassandra.locator,SimpleSeedProvider,1,0,2,2,25,3,0,0,1.0,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/SimpleSeedProvider.java,32
teste2,org.apache.cassandra.locator,GossipingPropertyFileSnitch,11,0,8,5,110,25,0,0,0.375,0,7,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java,39
teste2,org.apache.cassandra.locator,Ec2MultiRegionSnitch,3,0,2,2,21,2,0,0,0.0,0,3,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/Ec2MultiRegionSnitch.java,29
teste2,org.apache.cassandra.locator,ReconnectableSnitchHelper,4,0,10,8,45,14,0,0,0.5,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/ReconnectableSnitchHelper.java,29
teste2,org.apache.cassandra.locator,LocalStrategy,0,0,6,6,24,6,0,0,-1.0,3,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/LocalStrategy.java,32
teste2,org.apache.cassandra.locator,NetworkTopologyStrategy,3,0,9,7,98,26,0,0,0.4444444444444444,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/NetworkTopologyStrategy.java,34
teste2,org.apache.cassandra.locator,AbstractNetworkTopologySnitch,0,0,3,3,32,9,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/AbstractNetworkTopologySnitch.java,22
teste2,org.apache.cassandra.locator,DynamicEndpointSnitch,11,1,29,22,208,56,0,0,0.27586206896551724,0,4,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/DynamicEndpointSnitch.java,39
teste2,org.apache.cassandra.locator,AbstractReplicationStrategy,8,2,20,15,169,35,0,0,0.55,3,4,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/locator/AbstractReplicationStrategy.java,45
teste2,org.apache.cassandra.tools,StandaloneScrubber,14,7,8,4,165,24,0,0,0.625,0,10,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneScrubber.java,44
teste2,org.apache.cassandra.tools,Options,7,7,5,2,68,7,0,0,1.0,6,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneScrubber.java,192
teste2,org.apache.cassandra.tools,RepairRunner,9,0,7,7,57,12,0,0,0.2857142857142857,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/RepairRunner.java,32
teste2,org.apache.cassandra.tools,Util,0,0,2,1,25,3,0,0,-1.0,9,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/Util.java,24
teste2,org.apache.cassandra.tools,StandaloneSSTableUtil,16,9,11,3,144,24,0,0,0.36363636363636365,0,5,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneSSTableUtil.java,34
teste2,org.apache.cassandra.tools,Options,9,9,8,2,91,13,0,0,0.625,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneSSTableUtil.java,111
teste2,org.apache.cassandra.tools,StandaloneUpgrader,9,5,6,3,128,18,0,0,0.5,0,12,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneUpgrader.java,41
teste2,org.apache.cassandra.tools,Options,5,5,5,2,69,8,0,0,1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneUpgrader.java,136
teste2,org.apache.cassandra.tools,SSTableRepairedAtSetter,0,0,1,1,47,7,0,0,-1.0,0,5,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/SSTableRepairedAtSetter.java,33
teste2,org.apache.cassandra.tools,AbstractJmxClient,9,0,11,11,64,12,0,0,0.36363636363636365,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/AbstractJmxClient.java,42
teste2,org.apache.cassandra.tools,JMXConnection,7,0,4,2,27,5,0,0,0.0,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/AbstractJmxClient.java,134
teste2,org.apache.cassandra.tools,GetVersion,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/GetVersion.java,22
teste2,org.apache.cassandra.tools,NodeTool,6,0,13,3,135,28,0,0,0.8461538461538461,5,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/NodeTool.java,45
teste2,org.apache.cassandra.tools,NodeToolCmd,5,0,8,1,75,20,0,0,0.75,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/NodeTool.java,213
teste2,org.apache.cassandra.tools,StandaloneVerifier,10,5,6,3,119,14,0,0,0.5,0,9,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneVerifier.java,39
teste2,org.apache.cassandra.tools,Options,5,5,5,2,62,7,0,0,1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneVerifier.java,131
teste2,org.apache.cassandra.tools,BulkLoader,44,15,17,11,353,55,0,0,0.5294117647058824,0,4,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BulkLoader.java,42
teste2,org.apache.cassandra.tools,ProgressIndicator,6,0,6,4,82,16,0,0,0.6666666666666666,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BulkLoader.java,132
teste2,org.apache.cassandra.tools,ExternalClient,3,0,2,2,14,2,0,0,0.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BulkLoader.java,272
teste2,org.apache.cassandra.tools,LoaderOptions,15,15,5,2,163,29,0,0,1.0,1,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BulkLoader.java,300
teste2,org.apache.cassandra.tools,CmdLineOptions,0,0,2,2,25,2,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BulkLoader.java,546
teste2,org.apache.cassandra.tools,SSTableMetadataViewer,0,0,2,1,60,10,0,0,-1.0,0,2,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/SSTableMetadataViewer.java,29
teste2,org.apache.cassandra.tools,BulkLoadConnectionFactory,4,0,2,2,23,5,0,0,0.0,0,3,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BulkLoadConnectionFactory.java,31
teste2,org.apache.cassandra.tools,SSTableOfflineRelevel,2,0,4,4,97,22,0,0,0.75,0,6,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/SSTableOfflineRelevel.java,42
teste2,org.apache.cassandra.tools,Relevel,2,0,3,3,52,16,0,0,0.6666666666666666,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/SSTableOfflineRelevel.java,127
teste2,org.apache.cassandra.tools,NodeProbe,23,1,140,138,821,199,0,0,0.08571428571428572,0,26,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/NodeProbe.java,93
teste2,org.apache.cassandra.tools,ColumnFamilyStoreMBeanIterator,2,0,6,5,45,15,0,0,0.5,0,1,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/NodeProbe.java,1321
teste2,org.apache.cassandra.tools,BootstrapMonitor,3,0,7,7,36,9,0,0,0.5714285714285714,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/BootstrapMonitor.java,30
teste2,org.apache.cassandra.tools,SSTableLevelResetter,0,0,1,1,58,8,0,0,-1.0,0,6,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/SSTableLevelResetter.java,34
teste2,org.apache.cassandra.tools,StandaloneSplitter,10,5,7,3,156,29,0,0,0.2857142857142857,0,10,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneSplitter.java,42
teste2,org.apache.cassandra.tools,Options,4,4,5,2,58,8,0,0,1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/StandaloneSplitter.java,187
teste2,org.apache.cassandra.tools,SSTableExpiredBlockers,0,0,3,2,59,14,0,0,-1.0,0,6,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/SSTableExpiredBlockers.java,40
teste2,org.apache.cassandra.tools.nodetool,Join,0,0,1,1,11,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/nodetool/Join.java,28
teste2,org.apache.cassandra.tools.nodetool,StatusBinary,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/armandosoaressousa/Desktop/Doutorado/tools/Designite/teste2/src/java/org/apache/cassandra/tools/nodetool/StatusBinary.java,25
